"IP","IP_A","IP_B","IP_C","IP_D","IP_E","type","host","idp","refugees","age","female","disability","married","children","education","edu_primary","edu_secondary","edu_university","edu_no_completion","edu_no_education","edu_other","cva","safe","assafe","lesssafe","safer","parenting_better","relationship_better","worried","asworried","lessworried","moreworried","income","income2"
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.676375425962447,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"moreworried",0,0,1,256.05,-0.702460798705413
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,194.68,-1.13497414639825
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.18148799224877,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,293.1,-0.441345929355248
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.09703965505735,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,307.82,-0.33760474509521
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.676375425962447,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,228.65,-0.89556599223293
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,1,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,226.64,-0.909731738181481
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,1,1,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,111.49,-1.72126688543307
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,241.76,-0.803171500001333
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"lessworried",0,1,0,227.15,-0.906137444433341
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,304.51,-0.360932416284118
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,1,1,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"moreworried",0,0,1,181.9,-1.22504291914576
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,1,1,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,192.44,-1.15076084835086
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,347.86,-0.0554174476922247
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.254133740005352,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,0,"lessworried",0,1,0,332.82,-0.161413875088351
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,225.54,-0.917484136461783
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,259.11,-0.680895036216573
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,299.21,-0.398284880725572
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,260.16,-0.673495019676285
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"lessworried",0,1,0,300.89,-0.386444854261111
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,339.6,-0.113630911142491
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,1,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"moreworried",0,0,1,207.7,-1.04321394129868
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,277.41,-0.551923319371552
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,275.33,-0.566582399756123
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,340.7,-0.105878512862189
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,328.21,-0.193903471517616
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.759246306291674,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,130.08,-1.59025135449597
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,207.49,-1.04469394460674
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.42303041438819,1,1,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,162,-1.36529085167122
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,232.04,-0.87167451026
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.18148799224877,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,286.16,-0.490256514869152
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,271.3,-0.594984368001229
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,461.64,0.746462439882991
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,395.26,0.278640441840779
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.42303041438819,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,192.89,-1.14758941269074
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,359.64,0.027603690255007
"D",0,0,0,1,0,"Host community HH",1,0,0,0.421452957525999,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,420.51,0.456593220547707
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,335.91,-0.139636683555503
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,5,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,281.67,-0.521900395122384
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,360.67,0.0348627540992898
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,1,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"lessworried",0,1,0,300,-0.392717249233355
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,0,1,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"moreworried",0,0,1,335.22,-0.144499551567692
"D",0,0,0,1,0,"Host community HH",1,0,0,1.18148799224877,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"moreworried",0,0,1,404.55,0.344112969135328
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.01259131786593,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,249.53,-0.748411377603202
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.68817801539728,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,273.24,-0.581311956488697
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,439.46,0.590145900012906
"D",0,0,0,1,0,"Host community HH",1,0,0,-1.09861711191954,1,0,0,2,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,423.61,0.478440888428557
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"asworried",1,0,0,390.86,0.247630848719572
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,1,0,1,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,314.04,-0.293768456637503
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,2.44821305012005,1,0,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,318.82,-0.260080762292192
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.929720437536703,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,245.85,-0.774346673668211
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,314.11,-0.293275122201484
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,2.02597136416296,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,314.54,-0.290244639237366
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,2.27931637573721,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,339.53,-0.11412424557851
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"moreworried",0,0,1,215.22,-0.990215727600614
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,321.43,-0.241686435463476
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,318.42,-0.262899816212301
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.01259131786593,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,331.41,-0.171351040156738
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,359.58,0.0271808321669905
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"asworried",1,0,0,343.17,-0.0884708549055113
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,301.33,-0.38334389494899
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.845272100345284,1,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,267.68,-0.620496805978222
"D",0,0,0,1,0,"Host community HH",1,0,0,-1.01416877472812,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,297.03,-0.41364872459017
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.18306544911096,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,227.74,-0.90197933990118
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,298.38,-0.4041344176098
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,342.32,-0.0944613444857447
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,262.02,-0.660386418947775
"D",0,0,0,1,0,"Host community HH",1,0,0,0.0836596087603232,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,0,"moreworried",0,0,1,380.22,0.172644014444653
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.169685402813933,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,365.76,0.070735215232686
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"moreworried",0,0,1,334.19,-0.151758615411975
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.254133740005352,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,368.46,0.0897638291934267
"D",0,0,0,1,0,"Host community HH",1,0,0,0.0836596087603232,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,357.62,0.0133674679584529
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,369.28,0.0955428897296516
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.591927088771028,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,368.69,0.0913847851974899
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.845272100345284,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,270.01,-0.604075816893583
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,288.63,-0.472848856912475
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.929720437536703,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,1,"lessworried",0,1,0,284.37,-0.502871781161643
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.01416877472812,0,0,0,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"moreworried",0,0,1,226.29,-0.912198410361577
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.591927088771028,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"lessworried",0,1,0,265.79,-0.63381683575074
"D",0,0,0,1,0,"Host community HH",1,0,0,-1.01416877472812,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,358.5,0.0195693865826943
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,341.27,-0.101861361026033
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.338582077196771,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,358.79,0.021613200674774
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.591927088771028,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,381.31,0.180325936376952
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.845272100345284,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,340.91,-0.104398509554131
"D",0,0,0,1,0,"Host community HH",1,0,0,-1.01416877472812,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,282.08,-0.519010864854272
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.591927088771028,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"moreworried",0,0,1,347.56,-0.057531738132307
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,362.85,0.0502265979638879
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,339.18,-0.116590917758606
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.01259131786593,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,356.2,0.00335982654206325
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.929720437536703,1,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,317.52,-0.269242687532549
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,5,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,390.72,0.246644179847534
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,1,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,287.35,-0.481869829456825
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,478.79,0.867329376707696
"D",0,0,0,1,0,"Host community HH",1,0,0,1.01259131786593,0,0,1,4,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,446.71,0.641241252314895
"D",0,0,0,1,0,"Host community HH",1,0,0,0.505901294717418,0,0,1,6,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,668.71,2.2058161779758
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,445.35,0.631656468986522
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,339.99,-0.110882333570384
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,366.52,0.0760914176808945
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.591927088771028,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,368.74,0.0917371669375037
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.169685402813933,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,281.23,-0.525001354434505
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"moreworried",0,0,1,282.07,-0.519081341202274
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.51928134101444,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"lessworried",0,1,0,331.05,-0.173888188684836
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.35038466663161,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,283.17,-0.511328942921972
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.928142980674512,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,320.17,-0.250566455311821
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.421452957525999,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"lessworried",0,1,0,379.08,0.16460971077234
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,3.1237997476514,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,360.07,0.030634173219125
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,1,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,324.84,-0.21765400079454
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.51928134101444,1,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,316.94,-0.273330315716708
"D",0,0,0,1,0,"Host community HH",1,0,0,1.26593632944019,0,0,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"moreworried",0,0,1,373.36,0.124297239714771
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"asworried",1,0,0,292.83,-0.443248790751322
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,2.02597136416296,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"asworried",1,0,0,317.11,-0.272132217800661
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,197.12,-1.11777791748558
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.254133740005352,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,359.53,0.0268284504269767
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.000788728431095666,0,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"asworried",1,0,0,346.84,-0.0626060351885048
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.169685402813933,0,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,283.36,-0.50998989230992
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,1,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,1,0,"asworried",1,0,0,351.35,-0.0308212022392671
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,1,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,315.16,-0.285875105661196
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,209.62,-1.02968248248215
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"asworried",1,0,0,330.1,-0.180583441745097
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,3.1237997476514,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,412.85,0.402608337977605
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.760823763153866,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,300.16,-0.391589627665311
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.43483300382303,0,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,274.67,-0.571233838724304
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.676375425962447,1,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,181.95,-1.22469053740574
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,2.27931637573721,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,286.34,-0.488987940605103
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,0,"lessworried",0,1,0,333.68,-0.155352909160115
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,265.74,-0.634169217490754
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.676375425962447,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,237.62,-0.832348708074469
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.338582077196771,1,0,1,6,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,247.02,-0.76610094095189
