"sno","IP","type","age","female","disability","married","education","children","cva","safe","parenting_better","relationship_better","worried","income"
2733,"D","Host community HH",36,0,0,1,"Completed secondary school",2,0,"assafe",1,0,"lessworried",719.5
2734,"D","Internally displaced HH",56,0,0,1,"Never attended school",1,0,"safer",1,0,"lessworried",292.44
2735,"D","Internally displaced HH",30,0,0,1,"Never attended school",2,0,"assafe",0,1,"asworried",285.74
2736,"D","Internally displaced HH",28,0,0,1,"Never attended school",1,0,"safer",0,0,"moreworried",207.1
2737,"D","Internally displaced HH",49,1,0,0,"Never attended school",1,0,"lesssafe",0,0,"moreworried",194.69
2738,"D","Internally displaced HH",34,0,0,1,"Never attended school",3,0,"lesssafe",1,1,"moreworried",215.41
2739,"D","Internally displaced HH",40,0,0,1,"Never attended school",3,0,"lesssafe",0,0,"lessworried",324.64
2740,"D","Host community HH",54,0,0,1,"Never attended school",3,1,"lesssafe",0,0,"moreworried",362.41
2741,"D","Internally displaced HH",42,0,0,1,"Never attended school",3,0,"safer",0,0,"asworried",302.84
2742,"D","Host community HH",19,0,0,1,"Completed secondary school",1,0,"lesssafe",1,0,"asworried",702.13
2743,"D","Internally displaced HH",29,1,0,0,"Never attended school",2,0,"assafe",1,0,"asworried",231.29
2744,"D","Internally displaced HH",27,1,0,0,"Never attended school",2,0,"assafe",0,0,"moreworried",244.94
2745,"D","Internally displaced HH",31,0,0,1,"Never attended school",2,0,"safer",1,0,"lessworried",212.71
2746,"D","Host community HH",41,0,0,1,"Never attended school",4,0,"safer",0,0,"moreworried",387.82
2747,"D","Internally displaced HH",33,0,0,1,"Never attended school",3,0,"lesssafe",1,0,"asworried",213.42
2748,"D","Internally displaced HH",45,1,0,0,"Never attended school",3,0,"safer",0,0,"asworried",215.3
2749,"D","Internally displaced HH",55,0,0,1,"Never attended school",3,1,"safer",0,0,"asworried",387.03
2750,"D","Internally displaced HH",54,0,0,1,"Never attended school",3,0,"assafe",0,0,"asworried",296.5
2751,"D","Internally displaced HH",33,0,0,1,"Never attended school",3,0,"assafe",0,0,"asworried",267.09
2752,"D","Internally displaced HH",40,0,1,1,"Never attended school",2,0,"lesssafe",1,0,"lessworried",309.24
2753,"D","Internally displaced HH",45,1,1,0,"Never attended school",2,0,"safer",1,0,"lessworried",188.12
2754,"D","Internally displaced HH",35,0,0,1,"Never attended school",3,1,"assafe",1,0,"lessworried",277.46
2755,"D","Internally displaced HH",45,0,1,1,"Never attended school",2,0,"lesssafe",1,0,"lessworried",278.74
2756,"D","Internally displaced HH",38,0,0,1,"Never attended school",2,0,"lesssafe",1,1,"lessworried",251.29
2757,"D","Internally displaced HH",40,1,1,0,"Never attended school",2,1,"lesssafe",0,0,"asworried",198.93
2758,"D","Internally displaced HH",35,1,1,0,"Never attended school",2,1,"lesssafe",0,0,"lessworried",221.28
2759,"D","Host community HH",37,1,0,1,"Completed university or beyond",2,0,"safer",1,0,"moreworried",1115.9
2760,"D","Host community HH",35,0,0,1,"Completed university or beyond",3,0,"safer",0,0,"moreworried",1208.35
2761,"D","Internally displaced HH",50,0,0,0,"Completed primary school",5,0,"safer",0,0,"lessworried",504.78
2762,"D","Internally displaced HH",38,0,0,1,"Never attended school",2,0,"safer",1,1,"moreworried",275.32
2763,"D","Internally displaced HH",45,0,0,1,"Never attended school",2,1,"lesssafe",0,1,"lessworried",358.46
2764,"D","Host community HH",19,0,0,1,"Completed university or beyond",3,0,"lesssafe",0,1,"asworried",1164.62
2765,"D","Internally displaced HH",35,0,1,1,"Never attended school",2,0,"safer",1,1,"moreworried",184.36
2766,"D","Internally displaced HH",60,0,0,1,"Never attended school",2,1,"lesssafe",1,1,"moreworried",392.43
2767,"D","Host community HH",45,0,0,0,"Completed primary school",1,0,"assafe",0,0,"lessworried",496.64
2768,"D","Internally displaced HH",24,1,0,1,"Completed university or beyond",1,0,"assafe",0,0,"moreworried",1028.15
2769,"D","Host community HH",31,0,0,1,"Completed university or beyond",0,0,"assafe",1,1,"asworried",1213.81
2770,"D","Internally displaced HH",40,0,0,1,"Did not complete primary school",2,0,"assafe",0,0,"moreworried",313.06
2771,"D","Internally displaced HH",50,0,0,1,"Never attended school",2,0,"lesssafe",1,0,"lessworried",372.42
2772,"D","Internally displaced HH",50,1,0,0,"Never attended school",2,0,"safer",1,0,"moreworried",255.64
2773,"D","Internally displaced HH",40,1,0,0,"Never attended school",2,1,"safer",1,0,"asworried",276.94
2774,"D","Internally displaced HH",36,1,1,0,"Never attended school",1,0,"safer",0,0,"asworried",75.59
2775,"D","Internally displaced HH",38,1,0,0,"Never attended school",2,1,"safer",1,0,"lessworried",190.08
2776,"D","Internally displaced HH",55,0,0,1,"Never attended school",2,1,"lesssafe",0,1,"lessworried",367.53
2777,"D","Internally displaced HH",40,0,0,1,"Never attended school",2,0,"lesssafe",1,0,"asworried",206.68
2778,"D","Host community HH",33,1,0,1,"Completed secondary school",6,0,"safer",0,0,"moreworried",649.06
2779,"D","Host community HH",40,0,0,1,"Never attended school",3,0,"safer",0,0,"asworried",331.64
2780,"D","Host community HH",29,0,0,0,"Completed secondary school",-1,0,"safer",1,0,"lessworried",666.5
2781,"D","Internally displaced HH",43,0,0,1,"Did not complete primary school",2,0,"assafe",0,0,"asworried",397.31
2782,"D","Host community HH",46,0,0,1,"Never attended school",2,0,"assafe",0,1,"lessworried",406.02
2783,"D","Host community HH",40,0,0,1,"Never attended school",2,0,"safer",0,0,"lessworried",334.62
2784,"D","Host community HH",48,0,0,1,"Completed primary school",1,0,"safer",1,0,"moreworried",608.36
2785,"D","Host community HH",60,0,0,1,"Never attended school",1,0,"assafe",1,0,"lessworried",368.82
2786,"D","Host community HH",40,0,1,1,"Never attended school",3,0,"safer",1,1,"asworried",336.77
2787,"D","Host community HH",60,0,1,1,"Never attended school",1,0,"safer",0,0,"asworried",331.37
2788,"D","Host community HH",17,0,0,1,"Completed university or beyond",1,0,"safer",0,0,"moreworried",1146.93
2789,"D","Internally displaced HH",53,0,1,1,"Never attended school",2,1,"lesssafe",1,0,"lessworried",407.07
2790,"D","Internally displaced HH",61,0,0,1,"Never attended school",4,0,"assafe",1,0,"lessworried",328.19
2791,"D","Host community HH",44,0,0,1,"Completed secondary school",-3,0,"assafe",0,0,"lessworried",770.29
2792,"D","Host community HH",39,1,0,0,"Completed secondary school",1,0,"assafe",1,0,"lessworried",686.27
2793,"D","Host community HH",32,0,0,1,"Completed secondary school",0,0,"safer",0,0,"asworried",724.17
2794,"D","Host community HH",35,1,0,1,"Never attended school",3,1,"assafe",1,1,"lessworried",398.31
2795,"D","Internally displaced HH",70,1,0,0,"Never attended school",2,0,"safer",0,0,"asworried",251.51
2796,"D","Host community HH",47,0,0,0,"Completed secondary school",6,0,"assafe",0,0,"moreworried",602.3
2797,"D","Host community HH",60,1,0,0,"Completed primary school",4,0,"safer",1,0,"lessworried",466.25
2798,"D","Internally displaced HH",65,0,0,1,"Never attended school",2,0,"assafe",1,1,"lessworried",343.45
2799,"D","Internally displaced HH",68,0,0,1,"Never attended school",2,1,"safer",0,0,"moreworried",375.45
2800,"D","Internally displaced HH",43,0,0,1,"Never attended school",2,0,"assafe",1,0,"moreworried",298.63
2801,"D","Internally displaced HH",45,0,0,1,"Never attended school",2,0,"assafe",0,0,"asworried",260
2802,"D","Internally displaced HH",45,0,0,1,"Never attended school",1,0,"safer",1,0,"moreworried",261.83
2803,"D","Internally displaced HH",53,0,0,1,"Never attended school",2,0,"safer",0,0,"lessworried",356.14
2804,"D","Internally displaced HH",60,0,0,1,"Never attended school",1,0,"safer",1,0,"asworried",379.63
2805,"D","Internally displaced HH",43,0,0,1,"Never attended school",2,1,"safer",1,0,"moreworried",320.11
2806,"D","Internally displaced HH",45,0,0,1,"Never attended school",3,1,"assafe",0,1,"lessworried",372.77
2807,"D","Internally displaced HH",31,1,0,1,"Never attended school",3,1,"lesssafe",0,0,"moreworried",293.87
2808,"D","Host community HH",29,0,0,1,"Never attended school",2,0,"assafe",1,0,"moreworried",338.65
2809,"D","Internally displaced HH",27,1,0,0,"Never attended school",3,0,"safer",1,0,"lessworried",109.48
2810,"D","Internally displaced HH",43,0,0,1,"Never attended school",1,1,"safer",0,1,"lessworried",371.44
2811,"D","Internally displaced HH",50,0,0,1,"Never attended school",1,1,"safer",1,0,"lessworried",407.02
2812,"D","Internally displaced HH",45,0,0,1,"Never attended school",1,0,"safer",1,0,"asworried",308.71
2813,"D","Host community HH",42,0,0,1,"Never attended school",1,0,"assafe",1,0,"moreworried",363.6
2814,"D","Host community HH",40,0,0,1,"Completed primary school",6,0,"safer",1,1,"asworried",568.58
2815,"D","Host community HH",23,0,0,1,"Completed secondary school",1,0,"lesssafe",1,0,"moreworried",683.2
2816,"D","Host community HH",37,1,0,1,"Completed primary school",1,0,"lesssafe",1,0,"lessworried",505.52
2817,"D","Host community HH",42,0,0,1,"Never attended school",1,0,"assafe",1,0,"lessworried",339.17
2818,"D","Host community HH",50,0,0,1,"Never attended school",1,0,"lesssafe",1,0,"lessworried",429.99
2819,"D","Host community HH",34,0,0,1,"Never attended school",2,1,"safer",0,1,"moreworried",374.53
2820,"D","Internally displaced HH",31,0,0,1,"Never attended school",2,0,"lesssafe",1,1,"lessworried",251.4
2821,"D","Internally displaced HH",40,0,0,1,"Never attended school",2,0,"lesssafe",0,0,"asworried",308.12
2822,"D","Host community HH",44,0,0,1,"Completed primary school",5,0,"safer",1,0,"moreworried",621.79
2823,"D","Internally displaced HH",29,0,0,0,"Never attended school",2,1,"assafe",0,0,"moreworried",210.02
2824,"D","Internally displaced HH",34,0,0,1,"Never attended school",3,1,"assafe",1,0,"asworried",302.44
2825,"D","Host community HH",29,0,0,1,"Never attended school",2,0,"assafe",1,1,"moreworried",308.8
2826,"D","Host community HH",40,0,0,1,"Completed secondary school",4,0,"lesssafe",1,0,"lessworried",719.86
2827,"D","Host community HH",37,1,0,1,"Completed secondary school",4,0,"safer",0,0,"lessworried",732.37
2828,"D","Host community HH",33,0,1,1,"Completed primary school",2,0,"assafe",1,0,"moreworried",567.07
2829,"D","Host community HH",31,0,0,1,"Never attended school",2,0,"assafe",1,0,"lessworried",343.88
2830,"D","Host community HH",42,0,0,1,"Completed primary school",-1,0,"safer",1,0,"moreworried",594.32
2831,"D","Host community HH",43,1,0,1,"Completed secondary school",0,0,"lesssafe",1,1,"lessworried",692.29
2832,"D","Host community HH",36,0,0,1,"Never attended school",3,1,"safer",1,1,"lessworried",309.54
2833,"D","Host community HH",36,0,0,1,"Never attended school",2,1,"safer",1,1,"lessworried",346.26
2834,"D","Internally displaced HH",53,0,0,1,"Never attended school",3,0,"safer",0,0,"asworried",320.32
2835,"D","Host community HH",30,1,0,1,"Never attended school",3,1,"safer",1,1,"lessworried",289.55
2836,"D","Host community HH",40,0,0,1,"Did not complete primary school",5,1,"safer",1,1,"lessworried",399.98
2837,"D","Host community HH",40,1,0,0,"Did not complete primary school",2,1,"safer",1,1,"lessworried",337.9
2838,"D","Host community HH",60,0,0,1,"Never attended school",1,1,"safer",1,1,"lessworried",420.12
2839,"D","Host community HH",53,0,0,1,"Did not complete primary school",4,1,"safer",1,1,"lessworried",429.68
2840,"D","Host community HH",47,0,0,1,"Completed secondary school",6,1,"safer",1,1,"lessworried",676.15
2841,"D","Host community HH",50,0,0,1,"Never attended school",4,0,"lesssafe",1,1,"moreworried",334.31
2842,"D","Host community HH",36,0,0,1,"Did not complete primary school",2,1,"lesssafe",0,1,"lessworried",318.59
2843,"D","Host community HH",50,0,0,1,"Did not complete primary school",1,1,"assafe",1,1,"lessworried",450.23
2844,"D","Host community HH",34,0,0,1,"Never attended school",6,0,"assafe",1,0,"moreworried",367.71
2845,"D","Internally displaced HH",39,0,0,1,"Never attended school",2,0,"lesssafe",1,0,"lessworried",353.14
2846,"D","Internally displaced HH",38,0,0,1,"Never attended school",2,1,"safer",1,1,"moreworried",330.54
2847,"D","Internally displaced HH",59,0,0,1,"Never attended school",1,0,"safer",1,1,"lessworried",283.86
2848,"D","Internally displaced HH",57,0,0,1,"Did not complete primary school",2,1,"safer",1,1,"lessworried",328.55
2849,"D","Host community HH",49,0,0,1,"Completed university or beyond",4,0,"lesssafe",0,0,"moreworried",1173.83
2850,"D","Internally displaced HH",46,0,0,1,"Never attended school",1,0,"safer",0,1,"asworried",332.75
2851,"D","Internally displaced HH",35,0,0,1,"Completed secondary school",4,0,"assafe",0,1,"moreworried",635.81
2852,"D","Internally displaced HH",60,1,0,1,"Never attended school",1,0,"assafe",0,0,"lessworried",310.29
2853,"D","Internally displaced HH",59,1,0,1,"Never attended school",1,0,"safer",1,0,"moreworried",281.49
2854,"D","Host community HH",56,0,0,0,"Never attended school",2,1,"safer",1,1,"moreworried",405.73
2855,"D","Internally displaced HH",48,0,0,1,"Never attended school",3,0,"lesssafe",0,0,"moreworried",331.69
2856,"D","Internally displaced HH",65,0,0,1,"Never attended school",2,1,"safer",1,1,"asworried",417.48
2857,"D","Internally displaced HH",43,1,0,0,"Never attended school",1,0,"safer",0,0,"lessworried",173.35
2858,"D","Host community HH",38,0,0,1,"Never attended school",4,0,"lesssafe",1,0,"moreworried",375.08
2859,"D","Host community HH",40,0,0,0,"Did not complete primary school",2,0,"safer",0,0,"asworried",264.28
2860,"D","Host community HH",28,0,0,0,"Completed primary school",0,0,"assafe",1,0,"lessworried",520.41
2861,"D","Host community HH",38,1,0,0,"Did not complete primary school",3,1,"safer",0,0,"asworried",352.49
2862,"D","Host community HH",50,0,0,1,"Completed primary school",1,0,"assafe",1,0,"asworried",587.39
2863,"D","Internally displaced HH",40,1,0,0,"Never attended school",2,0,"assafe",1,0,"moreworried",240.12
2864,"D","Internally displaced HH",48,0,0,1,"Never attended school",1,0,"assafe",1,0,"lessworried",294.98
2865,"D","Internally displaced HH",78,0,0,1,"Never attended school",3,0,"lesssafe",0,0,"moreworried",387.98
2866,"D","Host community HH",32,1,0,0,"Did not complete primary school",1,0,"safer",1,1,"asworried",348.62
2867,"D","Internally displaced HH",58,0,0,0,"Did not complete primary school",2,1,"safer",0,1,"lessworried",313.73
2868,"D","Internally displaced HH",33,1,0,0,"Did not complete primary school",3,0,"lesssafe",0,0,"asworried",163.77
2869,"D","Internally displaced HH",68,0,0,1,"Never attended school",2,0,"assafe",0,0,"lessworried",341.45
2870,"D","Host community HH",34,0,0,1,"Completed primary school",2,0,"assafe",1,0,"asworried",551.27
2871,"D","Internally displaced HH",38,0,0,1,"Did not complete primary school",3,0,"lesssafe",0,0,"moreworried",306.21
2872,"D","Internally displaced HH",33,0,0,1,"Did not complete primary school",1,0,"safer",0,0,"moreworried",233.53
2873,"D","Internally displaced HH",37,1,0,1,"Never attended school",3,0,"safer",1,0,"asworried",227.8
2874,"D","Internally displaced HH",42,0,0,1,"Did not complete primary school",2,0,"lesssafe",1,1,"moreworried",322.15
2875,"D","Internally displaced HH",47,1,0,1,"Completed secondary school",2,0,"assafe",0,0,"moreworried",645.01
2876,"D","Internally displaced HH",46,0,0,1,"Never attended school",1,0,"assafe",1,1,"lessworried",390.76
2877,"D","Internally displaced HH",56,0,0,1,"Did not complete primary school",2,0,"assafe",1,0,"asworried",337.96
2878,"D","Internally displaced HH",32,1,0,0,"Never attended school",1,1,"assafe",1,0,"asworried",203.88
2879,"D","Internally displaced HH",45,0,0,0,"Completed secondary school",-1,0,"safer",1,0,"moreworried",584
2880,"D","Host community HH",45,0,0,1,"Never attended school",1,0,"safer",1,1,"lessworried",418.81
2881,"D","Internally displaced HH",50,0,0,1,"Never attended school",3,1,"safer",1,1,"lessworried",313.52
2882,"D","Host community HH",56,0,0,1,"Did not complete primary school",2,0,"lesssafe",0,0,"asworried",407.68
2883,"D","Internally displaced HH",37,0,0,1,"Never attended school",2,0,"safer",0,1,"lessworried",254.76
2884,"D","Internally displaced HH",45,0,0,1,"Never attended school",1,0,"assafe",0,0,"moreworried",343.06
2885,"D","Host community HH",5,0,0,1,"Completed secondary school",1,0,"safer",0,0,"moreworried",658.07
2886,"D","Host community HH",47,0,0,1,"Completed secondary school",2,0,"lesssafe",0,1,"lessworried",739.94
2887,"D","Host community HH",30,0,0,1,"Never attended school",2,1,"safer",1,0,"moreworried",418.91
2888,"D","Host community HH",70,0,0,1,"Never attended school",2,0,"assafe",1,0,"asworried",379.42
2889,"D","Host community HH",68,0,0,1,"Never attended school",1,1,"safer",1,1,"lessworried",463.49
2890,"D","Host community HH",60,0,0,1,"Never attended school",2,1,"safer",1,0,"asworried",397.52
2891,"D","Host community HH",20,0,0,1,"Never attended school",-1,0,"assafe",1,0,"lessworried",427.76
2892,"D","Internally displaced HH",60,0,0,1,"Never attended school",2,1,"lesssafe",1,1,"asworried",401.11
2893,"D","Internally displaced HH",70,0,0,1,"Never attended school",1,0,"safer",1,0,"asworried",377.74
2894,"D","Internally displaced HH",50,0,0,1,"Never attended school",2,1,"safer",1,1,"lessworried",315.08
